DayOfYear,Hour,foF2,Longitude,Latitude,F10.7,Station,foF2_C,foF2_U
122,3,2.200,315.000,-22.700,70.300,CP,2.403,1.462
122,4,2.300,315.000,-22.700,70.300,CP,2.799,1.804
122,5,2.250,315.000,-22.700,70.300,CP,3.142,2.136
122,6,2.300,315.000,-22.700,70.300,CP,2.974,2.081
122,7,2.150,315.000,-22.700,70.300,CP,2.451,1.852
122,8,2.050,315.000,-22.700,70.300,CP,2.168,2.135
122,9,2.350,315.000,-22.700,70.300,CP,2.543,3.160
122,10,4.457,315.000,-22.700,70.300,CP,3.500,4.360
122,11,5.575,315.000,-22.700,70.300,CP,4.569,5.181
122,12,6.475,315.000,-22.700,70.300,CP,5.288,5.752
122,13,8.175,315.000,-22.700,70.300,CP,5.643,6.440
122,14,9.925,315.000,-22.700,70.300,CP,6.033,7.207
122,15,9.363,315.000,-22.700,70.300,CP,6.667,7.815
122,16,7.475,315.000,-22.700,70.300,CP,7.239,8.273
122,17,7.075,315.000,-22.700,70.300,CP,7.400,8.623
122,18,6.725,315.000,-22.700,70.300,CP,7.186,8.553
122,19,6.475,315.000,-22.700,70.300,CP,6.651,7.690
122,20,4.950,315.000,-22.700,70.300,CP,5.521,6.152
122,21,3.100,315.000,-22.700,70.300,CP,3.766,4.491
122,22,2.700,315.000,-22.700,70.300,CP,2.160,3.177
122,23,2.200,315.000,-22.700,70.300,CP,1.587,2.340
131,0,2.450,315.000,-22.700,79.500,CP,2.012,1.731
131,1,1.900,315.000,-22.700,79.500,CP,2.458,1.502
131,2,1.650,315.000,-22.700,79.500,CP,2.507,1.261
131,3,1.900,315.000,-22.700,79.500,CP,2.620,1.306
131,4,2.100,315.000,-22.700,79.500,CP,3.007,1.721
131,5,2.150,315.000,-22.700,79.500,CP,3.221,2.061
131,6,2.550,315.000,-22.700,79.500,CP,2.893,1.968
131,7,2.150,315.000,-22.700,79.500,CP,2.303,1.798
131,8,2.150,315.000,-22.700,79.500,CP,2.050,2.195
131,9,2.200,315.000,-22.700,79.500,CP,2.467,3.215
131,10,4.325,315.000,-22.700,79.500,CP,3.391,4.301
131,11,4.525,315.000,-22.700,79.500,CP,4.327,5.063
131,12,5.363,315.000,-22.700,79.500,CP,4.884,5.639
131,13,6.125,315.000,-22.700,79.500,CP,5.174,6.264
131,14,6.525,315.000,-22.700,79.500,CP,5.618,6.914
131,15,5.713,315.000,-22.700,79.500,CP,6.271,7.467
131,16,5.575,315.000,-22.700,79.500,CP,6.709,7.894
131,17,8.925,315.000,-22.700,79.500,CP,6.709,8.138
131,18,8.025,315.000,-22.700,79.500,CP,6.507,7.975
131,19,5.900,315.000,-22.700,79.500,CP,6.134,7.181
131,20,5.300,315.000,-22.700,79.500,CP,5.124,5.783
131,21,4.000,315.000,-22.700,79.500,CP,3.398,4.141
131,22,2.850,315.000,-22.700,79.500,CP,1.876,2.781
131,23,3.050,315.000,-22.700,79.500,CP,1.495,2.027
134,0,2.650,315.000,-22.700,76.000,CP,2.038,1.684
134,1,2.350,315.000,-22.700,76.000,CP,2.505,1.473
134,2,2.000,315.000,-22.700,76.000,CP,2.563,1.209
134,3,2.150,315.000,-22.700,76.000,CP,2.692,1.254
134,4,2.350,315.000,-22.700,76.000,CP,3.076,1.694
134,5,1.950,315.000,-22.700,76.000,CP,3.248,2.035
134,6,1.550,315.000,-22.700,76.000,CP,2.867,1.930
134,7,2.650,315.000,-22.700,76.000,CP,2.253,1.780
134,8,4.850,315.000,-22.700,76.000,CP,2.011,2.216
134,9,4.925,315.000,-22.700,76.000,CP,2.442,3.233
134,10,4.625,315.000,-22.700,76.000,CP,3.354,4.281
134,11,5.450,315.000,-22.700,76.000,CP,4.246,5.024
134,12,7.325,315.000,-22.700,76.000,CP,4.749,5.601
134,13,8.775,315.000,-22.700,76.000,CP,5.018,6.205
134,14,10.563,315.000,-22.700,76.000,CP,5.479,6.817
134,15,9.475,315.000,-22.700,76.000,CP,6.138,7.351
134,16,8.512,315.000,-22.700,76.000,CP,6.533,7.768
134,17,6.450,315.000,-22.700,76.000,CP,6.478,7.976
134,18,5.600,315.000,-22.700,76.000,CP,6.280,7.783
134,19,3.700,315.000,-22.700,76.000,CP,5.962,7.011
134,20,1.950,315.000,-22.700,76.000,CP,4.991,5.660
149,0,2.700,315.000,-22.700,70.100,CP,1.830,1.733
149,1,2.050,315.000,-22.700,70.100,CP,2.304,1.566
149,2,1.700,315.000,-22.700,70.100,CP,2.385,1.368
149,3,1.950,315.000,-22.700,70.100,CP,2.457,1.420
149,4,2.000,315.000,-22.700,70.100,CP,2.763,1.784
149,5,1.600,315.000,-22.700,70.100,CP,2.918,2.079
149,6,1.750,315.000,-22.700,70.100,CP,2.554,2.003
149,7,1.650,315.000,-22.700,70.100,CP,1.956,1.849
149,8,3.900,315.000,-22.700,70.100,CP,1.760,2.158
149,9,4.400,315.000,-22.700,70.100,CP,2.255,3.029
149,10,4.450,315.000,-22.700,70.100,CP,3.154,4.047
149,11,5.875,315.000,-22.700,70.100,CP,3.944,4.844
149,12,5.975,315.000,-22.700,70.100,CP,4.390,5.409
149,13,7.075,315.000,-22.700,70.100,CP,4.709,5.878
149,14,5.100,315.000,-22.700,70.100,CP,5.207,6.295
149,15,4.725,315.000,-22.700,70.100,CP,5.784,6.658
149,16,6.325,315.000,-22.700,70.100,CP,6.070,6.980
149,17,6.575,315.000,-22.700,70.100,CP,6.031,7.188
149,18,5.075,315.000,-22.700,70.100,CP,5.986,7.068
149,19,3.300,315.000,-22.700,70.100,CP,5.871,6.392
149,20,2.300,315.000,-22.700,70.100,CP,5.082,5.157
149,21,2.200,315.000,-22.700,70.100,CP,3.452,3.696
155,0,2.100,315.000,-22.700,72.100,CP,1.737,1.761
155,1,2.000,315.000,-22.700,72.100,CP,2.211,1.610
155,2,2.100,315.000,-22.700,72.100,CP,2.301,1.444
155,3,1.750,315.000,-22.700,72.100,CP,2.346,1.498
155,4,1.650,315.000,-22.700,72.100,CP,2.619,1.827
155,5,1.700,315.000,-22.700,72.100,CP,2.772,2.101
155,6,1.450,315.000,-22.700,72.100,CP,2.424,2.040
155,7,1.500,315.000,-22.700,72.100,CP,1.836,1.881
155,8,3.800,315.000,-22.700,72.100,CP,1.658,2.131
155,9,4.450,315.000,-22.700,72.100,CP,2.178,2.938
155,10,4.800,315.000,-22.700,72.100,CP,3.073,3.950
155,11,4.925,315.000,-22.700,72.100,CP,3.826,4.773
155,12,5.575,315.000,-22.700,72.100,CP,4.255,5.333
155,13,5.600,315.000,-22.700,72.100,CP,4.599,5.746
155,14,6.050,315.000,-22.700,72.100,CP,5.110,6.086
155,15,7.000,315.000,-22.700,72.100,CP,5.651,6.378
155,16,6.200,315.000,-22.700,72.100,CP,5.897,6.660
155,17,4.775,315.000,-22.700,72.100,CP,5.873,6.874
155,18,4.450,315.000,-22.700,72.100,CP,5.892,6.790
155,19,4.000,315.000,-22.700,72.100,CP,5.857,6.152
155,20,2.700,315.000,-22.700,72.100,CP,5.140,4.960
155,21,1.950,315.000,-22.700,72.100,CP,3.546,3.573
159,0,2.000,315.000,-22.700,70.500,CP,1.675,1.779
159,1,2.350,315.000,-22.700,70.500,CP,2.149,1.640
159,2,2.400,315.000,-22.700,70.500,CP,2.245,1.495
159,3,2.300,315.000,-22.700,70.500,CP,2.272,1.550
159,4,2.250,315.000,-22.700,70.500,CP,2.523,1.856
159,5,2.250,315.000,-22.700,70.500,CP,2.676,2.115
159,6,2.400,315.000,-22.700,70.500,CP,2.337,2.065
159,7,1.600,315.000,-22.700,70.500,CP,1.756,1.902
159,8,1.700,315.000,-22.700,70.500,CP,1.590,2.112
159,9,1.800,315.000,-22.700,70.500,CP,2.128,2.878
159,10,4.125,315.000,-22.700,70.500,CP,3.019,3.885
159,11,4.875,315.000,-22.700,70.500,CP,3.748,4.725
159,12,4.975,315.000,-22.700,70.500,CP,4.165,5.282
159,13,4.551,315.000,-22.700,70.500,CP,4.525,5.658
159,14,4.500,315.000,-22.700,70.500,CP,5.045,5.946
159,15,5.050,315.000,-22.700,70.500,CP,5.563,6.192
159,16,4.663,315.000,-22.700,70.500,CP,5.782,6.447
159,17,4.725,315.000,-22.700,70.500,CP,5.767,6.664
159,18,5.650,315.000,-22.700,70.500,CP,5.830,6.604
159,19,5.650,315.000,-22.700,70.500,CP,5.847,5.991
159,20,4.250,315.000,-22.700,70.500,CP,5.178,4.829
159,21,3.750,315.000,-22.700,70.500,CP,3.608,3.491
159,22,3.300,315.000,-22.700,70.500,CP,1.975,2.463
159,23,3.000,315.000,-22.700,70.500,CP,1.327,1.954
164,0,2.300,315.000,-22.700,69.600,CP,1.598,1.803
164,1,2.000,315.000,-22.700,69.600,CP,2.072,1.677
164,2,1.900,315.000,-22.700,69.600,CP,2.175,1.558
164,3,1.650,315.000,-22.700,69.600,CP,2.180,1.616
164,4,1.900,315.000,-22.700,69.600,CP,2.403,1.891
164,5,3.900,315.000,-22.700,69.600,CP,2.555,2.134
164,6,4.975,315.000,-22.700,69.600,CP,2.228,2.095
164,7,4.550,315.000,-22.700,69.600,CP,1.656,1.929
164,8,4.063,315.000,-22.700,69.600,CP,1.505,2.090
164,9,2.800,315.000,-22.700,69.600,CP,2.064,2.803
164,10,3.600,315.000,-22.700,69.600,CP,2.952,3.803
164,11,2.600,315.000,-22.700,69.600,CP,3.650,4.665
165,0,2.600,315.000,-22.700,70.100,CP,1.582,1.808
165,1,4.625,315.000,-22.700,70.100,CP,2.057,1.684
165,2,4.475,315.000,-22.700,70.100,CP,2.161,1.571
165,3,4.501,315.000,-22.700,70.100,CP,2.161,1.629
165,4,4.054,315.000,-22.700,70.100,CP,2.379,1.899
165,5,5.275,315.000,-22.700,70.100,CP,2.530,2.138
165,6,5.775,315.000,-22.700,70.100,CP,2.207,2.102
165,7,6.225,315.000,-22.700,70.100,CP,1.636,1.934
165,8,4.875,315.000,-22.700,70.100,CP,1.488,2.085
165,9,4.125,315.000,-22.700,70.100,CP,2.051,2.788
165,10,4.775,315.000,-22.700,70.100,CP,2.939,3.787
165,11,5.800,315.000,-22.700,70.100,CP,3.630,4.653
165,12,2.500,315.000,-22.700,70.100,CP,4.030,5.205
165,13,1.900,315.000,-22.700,70.100,CP,4.415,5.527
171,0,2.150,315.000,-22.700,69.900,CP,1.613,1.766
171,1,1.650,315.000,-22.700,69.900,CP,2.036,1.666
171,2,1.750,315.000,-22.700,69.900,CP,2.134,1.590
171,3,1.850,315.000,-22.700,69.900,CP,2.146,1.656
171,4,1.600,315.000,-22.700,69.900,CP,2.364,1.901
171,5,1.850,315.000,-22.700,69.900,CP,2.498,2.131
171,6,1.900,315.000,-22.700,69.900,CP,2.171,2.124
171,7,3.550,315.000,-22.700,69.900,CP,1.618,1.981
171,8,4.102,315.000,-22.700,69.900,CP,1.473,2.105
171,9,4.050,315.000,-22.700,69.900,CP,2.002,2.750
171,10,5.525,315.000,-22.700,69.900,CP,2.866,3.708
171,11,5.025,315.000,-22.700,69.900,CP,3.578,4.558
171,12,4.450,315.000,-22.700,69.900,CP,4.002,5.100
171,13,4.425,315.000,-22.700,69.900,CP,4.352,5.421
171,14,4.500,315.000,-22.700,69.900,CP,4.818,5.648
171,15,5.925,315.000,-22.700,69.900,CP,5.282,5.835
171,16,4.750,315.000,-22.700,69.900,CP,5.502,6.028
171,17,4.100,315.000,-22.700,69.900,CP,5.525,6.218
171,18,3.000,315.000,-22.700,69.900,CP,5.630,6.197
171,19,2.700,315.000,-22.700,69.900,CP,5.733,5.672
171,20,2.150,315.000,-22.700,69.900,CP,5.223,4.610
182,0,1.850,315.000,-22.700,70.500,CP,1.715,1.663
182,1,1.700,315.000,-22.700,70.500,CP,2.024,1.610
182,2,1.650,315.000,-22.700,70.500,CP,2.103,1.604
182,3,1.550,315.000,-22.700,70.500,CP,2.154,1.686
182,4,1.500,315.000,-22.700,70.500,CP,2.382,1.891
182,5,1.900,315.000,-22.700,70.500,CP,2.481,2.109
182,6,1.750,315.000,-22.700,70.500,CP,2.141,2.160
182,7,1.850,315.000,-22.700,70.500,CP,1.623,2.071
182,8,3.450,315.000,-22.700,70.500,CP,1.475,2.158
182,9,3.950,315.000,-22.700,70.500,CP,1.923,2.699
182,10,4.250,315.000,-22.700,70.500,CP,2.734,3.570
182,11,4.500,315.000,-22.700,70.500,CP,3.508,4.374
182,12,4.925,315.000,-22.700,70.500,CP,3.992,4.896
182,13,5.275,315.000,-22.700,70.500,CP,4.254,5.236
182,14,4.625,315.000,-22.700,70.500,CP,4.566,5.529
182,15,5.525,315.000,-22.700,70.500,CP,5.007,5.767
182,16,6.325,315.000,-22.700,70.500,CP,5.332,5.928
182,17,4.426,315.000,-22.700,70.500,CP,5.398,6.043
182,18,5.550,315.000,-22.700,70.500,CP,5.431,6.016
182,19,3.400,315.000,-22.700,70.500,CP,5.517,5.587
182,20,2.350,315.000,-22.700,70.500,CP,5.175,4.635
182,21,2.250,315.000,-22.700,70.500,CP,3.998,3.429
297,0,3.600,315.000,-22.700,64.300,CP,4.608,6.147
297,1,2.500,315.000,-22.700,64.300,CP,3.777,5.313
297,2,2.750,315.000,-22.700,64.300,CP,3.330,4.591
297,3,3.200,315.000,-22.700,64.300,CP,3.131,4.211
297,4,3.000,315.000,-22.700,64.300,CP,3.252,4.156
297,5,2.800,315.000,-22.700,64.300,CP,3.594,4.019
297,6,3.050,315.000,-22.700,64.300,CP,3.663,3.590
297,7,2.800,315.000,-22.700,64.300,CP,3.361,3.313
297,8,3.000,315.000,-22.700,64.300,CP,3.459,3.724
297,9,4.550,315.000,-22.700,64.300,CP,4.505,4.650
297,10,5.175,315.000,-22.700,64.300,CP,5.761,5.438
297,11,5.125,315.000,-22.700,64.300,CP,6.157,5.878
297,12,4.951,315.000,-22.700,64.300,CP,5.895,6.395
297,13,6.300,315.000,-22.700,64.300,CP,6.096,7.358
297,14,7.200,315.000,-22.700,64.300,CP,7.114,8.610
297,15,8.850,315.000,-22.700,64.300,CP,8.236,9.759
297,16,10.100,315.000,-22.700,64.300,CP,8.918,10.571
297,17,10.250,315.000,-22.700,64.300,CP,9.315,10.972
297,18,10.625,315.000,-22.700,64.300,CP,9.575,10.957
297,19,9.475,315.000,-22.700,64.300,CP,9.491,10.581
297,20,9.975,315.000,-22.700,64.300,CP,8.967,9.926
297,21,9.600,315.000,-22.700,64.300,CP,8.160,9.040
297,22,8.850,315.000,-22.700,64.300,CP,7.117,8.018
297,23,7.750,315.000,-22.700,64.300,CP,5.837,7.029
298,0,6.000,315.000,-22.700,67.900,CP,4.640,6.165
298,1,4.050,315.000,-22.700,67.900,CP,3.819,5.346
298,2,3.550,315.000,-22.700,67.900,CP,3.375,4.638
298,3,3.600,315.000,-22.700,67.900,CP,3.173,4.261
298,4,3.450,315.000,-22.700,67.900,CP,3.276,4.194
298,5,3.350,315.000,-22.700,67.900,CP,3.596,4.044
298,6,3.150,315.000,-22.700,67.900,CP,3.660,3.613
298,7,3.700,315.000,-22.700,67.900,CP,3.372,3.341
298,8,4.200,315.000,-22.700,67.900,CP,3.483,3.750
298,9,4.363,315.000,-22.700,67.900,CP,4.525,4.666
298,10,4.450,315.000,-22.700,67.900,CP,5.765,5.446
298,11,5.400,315.000,-22.700,67.900,CP,6.153,5.881
298,12,6.575,315.000,-22.700,67.900,CP,5.899,6.398
298,13,6.725,315.000,-22.700,67.900,CP,6.112,7.362
298,14,8.100,315.000,-22.700,67.900,CP,7.135,8.613
298,15,9.275,315.000,-22.700,67.900,CP,8.249,9.757
298,16,9.125,315.000,-22.700,67.900,CP,8.917,10.558
298,17,9.325,315.000,-22.700,67.900,CP,9.306,10.958
298,18,9.775,315.000,-22.700,67.900,CP,9.567,10.952
298,19,9.575,315.000,-22.700,67.900,CP,9.484,10.585
298,20,10.500,315.000,-22.700,67.900,CP,8.954,9.929
298,21,10.150,315.000,-22.700,67.900,CP,8.141,9.039
298,22,6.800,315.000,-22.700,67.900,CP,7.108,8.019
298,23,4.850,315.000,-22.700,67.900,CP,5.851,7.037
299,0,2.900,315.000,-22.700,67.800,CP,4.673,6.183
299,1,2.900,315.000,-22.700,67.800,CP,3.861,5.378
299,2,2.900,315.000,-22.700,67.800,CP,3.421,4.685
299,3,2.550,315.000,-22.700,67.800,CP,3.214,4.311
299,4,2.500,315.000,-22.700,67.800,CP,3.300,4.232
299,5,2.700,315.000,-22.700,67.800,CP,3.598,4.068
299,6,2.350,315.000,-22.700,67.800,CP,3.656,3.636
299,7,2.450,315.000,-22.700,67.800,CP,3.383,3.369
299,8,2.600,315.000,-22.700,67.800,CP,3.508,3.776
299,9,4.125,315.000,-22.700,67.800,CP,4.545,4.682
299,10,5.150,315.000,-22.700,67.800,CP,5.769,5.453
299,11,5.550,315.000,-22.700,67.800,CP,6.149,5.885
299,12,6.325,315.000,-22.700,67.800,CP,5.902,6.401
299,13,7.100,315.000,-22.700,67.800,CP,6.129,7.366
299,14,8.325,315.000,-22.700,67.800,CP,7.156,8.617
299,15,9.475,315.000,-22.700,67.800,CP,8.262,9.754
299,16,10.225,315.000,-22.700,67.800,CP,8.916,10.545
299,17,9.850,315.000,-22.700,67.800,CP,9.296,10.943
299,18,9.600,315.000,-22.700,67.800,CP,9.559,10.947
299,19,10.250,315.000,-22.700,67.800,CP,9.478,10.589
299,20,10.850,315.000,-22.700,67.800,CP,8.941,9.933
299,21,9.600,315.000,-22.700,67.800,CP,8.123,9.038
299,22,8.550,315.000,-22.700,67.800,CP,7.100,8.019
299,23,5.400,315.000,-22.700,67.800,CP,5.864,7.044
300,0,3.500,315.000,-22.700,68.000,CP,4.705,6.201
300,1,3.300,315.000,-22.700,68.000,CP,3.902,5.410
300,2,3.400,315.000,-22.700,68.000,CP,3.467,4.732
300,3,3.750,315.000,-22.700,68.000,CP,3.256,4.362
300,4,3.700,315.000,-22.700,68.000,CP,3.324,4.270
300,5,3.500,315.000,-22.700,68.000,CP,3.599,4.092
300,6,3.700,315.000,-22.700,68.000,CP,3.652,3.659
300,7,3.550,315.000,-22.700,68.000,CP,3.394,3.397
300,8,3.550,315.000,-22.700,68.000,CP,3.533,3.802
300,9,7.050,315.000,-22.700,68.000,CP,4.565,4.698
300,10,6.225,315.000,-22.700,68.000,CP,5.773,5.460
300,11,6.475,315.000,-22.700,68.000,CP,6.145,5.888
300,12,6.025,315.000,-22.700,68.000,CP,5.906,6.404
300,13,6.250,315.000,-22.700,68.000,CP,6.145,7.370
300,14,7.300,315.000,-22.700,68.000,CP,7.177,8.621
300,15,8.950,315.000,-22.700,68.000,CP,8.275,9.751
300,16,10.200,315.000,-22.700,68.000,CP,8.915,10.533
300,17,10.200,315.000,-22.700,68.000,CP,9.287,10.929
300,18,10.675,315.000,-22.700,68.000,CP,9.552,10.941
300,19,9.925,315.000,-22.700,68.000,CP,9.472,10.593
300,20,10.225,315.000,-22.700,68.000,CP,8.929,9.936
300,21,11.100,315.000,-22.700,68.000,CP,8.105,9.037
300,22,11.400,315.000,-22.700,68.000,CP,7.091,8.019
300,23,5.600,315.000,-22.700,68.000,CP,5.877,7.052
315,0,6.100,315.000,-22.700,68.100,CP,5.190,6.469
315,1,4.500,315.000,-22.700,68.100,CP,4.532,5.894
315,2,3.850,315.000,-22.700,68.100,CP,4.155,5.440
315,3,3.600,315.000,-22.700,68.100,CP,3.883,5.118
315,4,3.150,315.000,-22.700,68.100,CP,3.683,4.842
315,5,2.900,315.000,-22.700,68.100,CP,3.625,4.459
315,6,2.850,315.000,-22.700,68.100,CP,3.593,4.004
315,7,2.450,315.000,-22.700,68.100,CP,3.557,3.816
315,8,3.100,315.000,-22.700,68.100,CP,3.906,4.190
315,9,4.200,315.000,-22.700,68.100,CP,4.866,4.940
315,10,5.100,315.000,-22.700,68.100,CP,5.834,5.571
315,11,5.350,315.000,-22.700,68.100,CP,6.090,5.942
315,12,6.350,315.000,-22.700,68.100,CP,5.960,6.448
315,13,7.050,315.000,-22.700,68.100,CP,6.387,7.430
315,14,7.575,315.000,-22.700,68.100,CP,7.492,8.677
315,15,7.850,315.000,-22.700,68.100,CP,8.471,9.710
315,16,8.700,315.000,-22.700,68.100,CP,8.899,10.343
315,17,10.150,315.000,-22.700,68.100,CP,9.149,10.709
315,18,10.650,315.000,-22.700,68.100,CP,9.436,10.864
315,19,9.550,315.000,-22.700,68.100,CP,9.378,10.655
315,20,10.725,315.000,-22.700,68.100,CP,8.738,9.989
315,21,9.900,315.000,-22.700,68.100,CP,7.833,9.023
315,22,7.700,315.000,-22.700,68.100,CP,6.962,8.025
315,23,6.750,315.000,-22.700,68.100,CP,6.077,7.167
325,0,4.650,315.000,-22.700,69.100,CP,5.658,6.448
325,1,4.850,315.000,-22.700,69.100,CP,5.128,5.971
325,2,4.900,315.000,-22.700,69.100,CP,4.812,5.600
325,3,4.050,315.000,-22.700,69.100,CP,4.522,5.295
325,4,4.300,315.000,-22.700,69.100,CP,4.233,4.973
325,5,3.550,315.000,-22.700,69.100,CP,4.037,4.536
325,6,3.150,315.000,-22.700,69.100,CP,3.861,4.057
325,7,2.750,315.000,-22.700,69.100,CP,3.717,3.865
325,8,3.050,315.000,-22.700,69.100,CP,4.010,4.237
325,9,4.700,315.000,-22.700,69.100,CP,4.949,4.992
325,10,5.012,315.000,-22.700,69.100,CP,5.920,5.646
325,11,5.425,315.000,-22.700,69.100,CP,6.212,6.035
325,12,5.950,315.000,-22.700,69.100,CP,6.142,6.523
325,13,7.250,315.000,-22.700,69.100,CP,6.621,7.445
325,14,7.750,315.000,-22.700,69.100,CP,7.738,8.602
325,15,8.300,315.000,-22.700,69.100,CP,8.699,9.534
325,16,8.750,315.000,-22.700,69.100,CP,9.096,10.083
325,17,9.650,315.000,-22.700,69.100,CP,9.289,10.400
325,18,10.825,315.000,-22.700,69.100,CP,9.483,10.538
325,19,10.375,315.000,-22.700,69.100,CP,9.330,10.331
325,20,8.675,315.000,-22.700,69.100,CP,8.660,9.690
325,21,8.800,315.000,-22.700,69.100,CP,7.822,8.777
325,22,7.550,315.000,-22.700,69.100,CP,7.092,7.850
325,23,6.100,315.000,-22.700,69.100,CP,6.379,7.064
326,0,5.675,315.000,-22.700,67.900,CP,5.715,6.432
326,1,6.750,315.000,-22.700,67.900,CP,5.199,5.962
326,2,7.475,315.000,-22.700,67.900,CP,4.891,5.595
326,3,7.475,315.000,-22.700,67.900,CP,4.601,5.291
326,4,7.800,315.000,-22.700,67.900,CP,4.308,4.969
326,5,8.825,315.000,-22.700,67.900,CP,4.105,4.533
326,6,9.675,315.000,-22.700,67.900,CP,3.909,4.051
326,7,9.575,315.000,-22.700,67.900,CP,3.736,3.855
326,8,10.375,315.000,-22.700,67.900,CP,4.011,4.228
326,9,11.825,315.000,-22.700,67.900,CP,4.949,4.990
326,10,11.225,315.000,-22.700,67.900,CP,5.932,5.653
326,11,8.475,315.000,-22.700,67.900,CP,6.234,6.048
326,12,6.250,315.000,-22.700,67.900,CP,6.171,6.534
326,13,5.950,315.000,-22.700,67.900,CP,6.650,7.445
327,0,5.750,315.000,-22.700,68.500,CP,5.771,6.417
327,1,4.750,315.000,-22.700,68.500,CP,5.270,5.954
327,2,4.750,315.000,-22.700,68.500,CP,4.970,5.590
327,3,4.350,315.000,-22.700,68.500,CP,4.680,5.287
327,4,5.100,315.000,-22.700,68.500,CP,4.384,4.966
327,5,2.900,315.000,-22.700,68.500,CP,4.172,4.529
327,6,3.300,315.000,-22.700,68.500,CP,3.956,4.044
327,7,4.450,315.000,-22.700,68.500,CP,3.756,3.845
327,8,4.750,315.000,-22.700,68.500,CP,4.011,4.219
327,9,5.256,315.000,-22.700,68.500,CP,4.950,4.988
327,10,5.425,315.000,-22.700,68.500,CP,5.943,5.661
327,11,5.525,315.000,-22.700,68.500,CP,6.257,6.061
327,12,6.575,315.000,-22.700,68.500,CP,6.199,6.545
327,13,7.575,315.000,-22.700,68.500,CP,6.678,7.445
327,14,8.225,315.000,-22.700,68.500,CP,7.792,8.572
327,15,9.350,315.000,-22.700,68.500,CP,8.757,9.480
327,16,10.075,315.000,-22.700,68.500,CP,9.162,10.014
327,17,10.225,315.000,-22.700,68.500,CP,9.348,10.317
327,18,9.850,315.000,-22.700,68.500,CP,9.508,10.436
327,19,10.425,315.000,-22.700,68.500,CP,9.322,10.218
327,20,9.575,315.000,-22.700,68.500,CP,8.651,9.586
327,21,9.500,315.000,-22.700,68.500,CP,7.842,8.696
327,22,8.600,315.000,-22.700,68.500,CP,7.147,7.791
327,23,7.550,315.000,-22.700,68.500,CP,6.462,7.020
328,0,6.050,315.000,-22.700,68.800,CP,5.828,6.402
328,1,5.750,315.000,-22.700,68.800,CP,5.342,5.945
328,2,5.500,315.000,-22.700,68.800,CP,5.049,5.585
328,3,2.650,315.000,-22.700,68.800,CP,4.759,5.282
328,4,3.800,315.000,-22.700,68.800,CP,4.460,4.962
328,5,3.550,315.000,-22.700,68.800,CP,4.240,4.526
328,6,3.800,315.000,-22.700,68.800,CP,4.003,4.038
328,7,3.050,315.000,-22.700,68.800,CP,3.775,3.835
328,8,3.650,315.000,-22.700,68.800,CP,4.012,4.209
328,9,4.875,315.000,-22.700,68.800,CP,4.950,4.986
328,10,5.512,315.000,-22.700,68.800,CP,5.955,5.669
328,11,5.875,315.000,-22.700,68.800,CP,6.280,6.074
328,12,6.000,315.000,-22.700,68.800,CP,6.227,6.555
328,13,7.600,315.000,-22.700,68.800,CP,6.706,7.445
328,14,8.550,315.000,-22.700,68.800,CP,7.819,8.557
328,15,10.000,315.000,-22.700,68.800,CP,8.787,9.452
328,16,9.775,315.000,-22.700,68.800,CP,9.196,9.979
328,17,8.650,315.000,-22.700,68.800,CP,9.377,10.275
328,18,8.850,315.000,-22.700,68.800,CP,9.521,10.385
328,19,10.250,315.000,-22.700,68.800,CP,9.318,10.161
328,20,11.501,315.000,-22.700,68.800,CP,8.646,9.534
328,21,9.350,315.000,-22.700,68.800,CP,7.852,8.656
328,22,5.450,315.000,-22.700,68.800,CP,7.175,7.761
328,23,5.100,315.000,-22.700,68.800,CP,6.504,6.997
345,0,5.300,315.000,-22.700,68.600,CP,6.789,6.139
345,1,5.650,315.000,-22.700,68.600,CP,6.554,5.798
345,2,5.800,315.000,-22.700,68.600,CP,6.390,5.502
345,3,2.700,315.000,-22.700,68.600,CP,6.097,5.213
345,4,3.800,315.000,-22.700,68.600,CP,5.746,4.903
345,5,2.950,315.000,-22.700,68.600,CP,5.388,4.466
345,6,2.750,315.000,-22.700,68.600,CP,4.807,3.929
345,7,2.100,315.000,-22.700,68.600,CP,4.107,3.660
345,8,3.800,315.000,-22.700,68.600,CP,4.024,4.049
345,9,4.663,315.000,-22.700,68.600,CP,4.956,4.954
345,10,4.825,315.000,-22.700,68.600,CP,6.153,5.798
345,11,4.175,315.000,-22.700,68.600,CP,6.666,6.296
345,12,5.625,315.000,-22.700,68.600,CP,6.704,6.737
345,13,7.050,315.000,-22.700,68.600,CP,7.186,7.443
345,14,8.050,315.000,-22.700,68.600,CP,8.278,8.300
345,15,9.200,315.000,-22.700,68.600,CP,9.285,8.986
345,16,10.075,315.000,-22.700,68.600,CP,9.764,9.387
345,17,10.400,315.000,-22.700,68.600,CP,9.878,9.565
345,18,10.150,315.000,-22.700,68.600,CP,9.740,9.518
345,19,10.425,315.000,-22.700,68.600,CP,9.252,9.199
345,20,11.100,315.000,-22.700,68.600,CP,8.567,8.649
345,21,9.300,315.000,-22.700,68.600,CP,8.025,7.972
345,22,7.200,315.000,-22.700,68.600,CP,7.641,7.260
345,23,6.700,315.000,-22.700,68.600,CP,7.211,6.619
349,0,5.700,315.000,-22.700,68.800,CP,7.015,6.077
349,1,4.200,315.000,-22.700,68.800,CP,6.839,5.763
349,2,5.050,315.000,-22.700,68.800,CP,6.706,5.483
