DayOfYear,Hour,foF2,Longitude,Latitude,F10.7
30,18,5.363,292.9,18.5,71.4
30,19,4.901,292.9,18.5,71.4
30,20,5.25,292.9,18.5,71.4
30,21,5.2,292.9,18.5,71.4
30,22,4.75,292.9,18.5,71.4
30,23,6.75,292.9,18.5,71.4
30,24,3.9,292.9,18.5,71.4
31,3,2.25,292.9,18.5,70.0
31,4,2.9,292.9,18.5,70.0
31,5,3.15,292.9,18.5,70.0
31,6,3.1,292.9,18.5,70.0
31,7,3.1,292.9,18.5,70.0
31,8,3.3,292.9,18.5,70.0
31,9,3.2,292.9,18.5,70.0
31,10,3.05,292.9,18.5,70.0
31,11,4.7,292.9,18.5,70.0
31,12,3.4,292.9,18.5,70.0
31,13,4.3,292.9,18.5,70.0
31,14,4.75,292.9,18.5,70.0
31,15,5.25,292.9,18.5,70.0
31,16,5.125,292.9,18.5,70.0
31,17,4.901,292.9,18.5,70.0
31,18,5.975,292.9,18.5,70.0
31,19,6.35,292.9,18.5,70.0
31,20,6.963,292.9,18.5,70.0
31,21,5.5,292.9,18.5,70.0
31,22,5.35,292.9,18.5,70.0
31,23,4.95,292.9,18.5,70.0
31,24,4.85,292.9,18.5,70.0
32,1,4.65,292.9,18.5,70.0
32,2,4.2,292.9,18.5,70.0
32,3,4.35,292.9,18.5,70.0
32,4,4.05,292.9,18.5,70.0
32,5,3.45,292.9,18.5,70.0
32,6,2.3,292.9,18.5,70.0
32,7,2.95,292.9,18.5,70.0
32,8,3.0,292.9,18.5,70.0
32,9,3.35,292.9,18.5,70.0
32,10,3.65,292.9,18.5,70.0
32,11,3.2,292.9,18.5,70.0
32,12,3.55,292.9,18.5,70.0
32,13,4.9,292.9,18.5,70.0
32,14,4.925,292.9,18.5,70.0
32,15,5.5,292.9,18.5,70.0
32,16,5.525,292.9,18.5,70.0
32,17,5.363,292.9,18.5,70.0
32,18,6.512,292.9,18.5,70.0
32,19,7.2,292.9,18.5,70.0
32,20,7.851,292.9,18.5,70.0
32,21,6.975,292.9,18.5,70.0
32,22,5.6,292.9,18.5,70.0
32,23,6.1,292.9,18.5,70.0
32,24,4.45,292.9,18.5,70.0
