DayOfYear,Hour,foF2,Longitude,Latitude,F10.7
26,14,6.05,283.2,-12.0,74.3
26,15,6.15,283.2,-12.0,74.3
26,16,6.95,283.2,-12.0,74.3
26,17,7.65,283.2,-12.0,74.3
26,18,8.0,283.2,-12.0,74.3
26,19,7.05,283.2,-12.0,74.3
26,20,6.75,283.2,-12.0,74.3
26,21,6.65,283.2,-12.0,74.3
26,22,6.45,283.2,-12.0,74.3
26,23,6.35,283.2,-12.0,74.3
26,24,5.613,283.2,-12.0,74.3
27,1,6.0,283.2,-12.0,72.8
27,2,6.0,283.2,-12.0,72.8
27,3,8.7,283.2,-12.0,72.8
27,4,8.1,283.2,-12.0,72.8
27,5,7.3,283.2,-12.0,72.8
27,6,5.8,283.2,-12.0,72.8
27,7,3.7,283.2,-12.0,72.8
27,12,3.2,283.2,-12.0,72.8
27,13,5.602,283.2,-12.0,72.8
27,14,5.95,283.2,-12.0,72.8
27,15,5.45,283.2,-12.0,72.8
27,16,6.65,283.2,-12.0,72.8
27,17,6.904,283.2,-12.0,72.8
27,18,7.413,283.2,-12.0,72.8
27,19,6.15,283.2,-12.0,72.8
27,20,6.3,283.2,-12.0,72.8
27,21,6.525,283.2,-12.0,72.8
27,22,7.2,283.2,-12.0,72.8
27,23,7.713,283.2,-12.0,72.8
27,24,7.75,283.2,-12.0,72.8
28,1,7.1,283.2,-12.0,73.5
28,2,6.7,283.2,-12.0,73.5
28,3,6.5,283.2,-12.0,73.5
28,4,7.1,283.2,-12.0,73.5
28,5,6.5,283.2,-12.0,73.5
28,6,5.7,283.2,-12.0,73.5
28,7,4.2,283.2,-12.0,73.5
28,8,2.9,283.2,-12.0,73.5
28,10,2.5,283.2,-12.0,73.5
28,12,2.8,283.2,-12.0,73.5
28,13,4.85,283.2,-12.0,73.5
28,14,6.05,283.2,-12.0,73.5
28,15,6.2,283.2,-12.0,73.5
28,16,6.925,283.2,-12.0,73.5
28,17,6.35,283.2,-12.0,73.5
28,18,6.65,283.2,-12.0,73.5
28,19,6.713,283.2,-12.0,73.5
28,20,6.775,283.2,-12.0,73.5
28,21,7.05,283.2,-12.0,73.5
28,22,7.3,283.2,-12.0,73.5
28,23,7.45,283.2,-12.0,73.5
28,24,4.7,283.2,-12.0,73.5
29,1,5.2,283.2,-12.0,70.9
29,2,4.7,283.2,-12.0,70.9
29,3,4.8,283.2,-12.0,70.9
29,4,5.2,283.2,-12.0,70.9
29,5,5.8,283.2,-12.0,70.9
29,6,5.5,283.2,-12.0,70.9
29,7,4.8,283.2,-12.0,70.9
29,8,3.7,283.2,-12.0,70.9
29,11,2.7,283.2,-12.0,70.9
29,12,3.1,283.2,-12.0,70.9
29,13,5.602,283.2,-12.0,70.9
29,14,5.85,283.2,-12.0,70.9
29,15,6.825,283.2,-12.0,70.9
29,16,6.95,283.2,-12.0,70.9
29,17,6.9,283.2,-12.0,70.9
29,18,8.025,283.2,-12.0,70.9
29,19,7.25,283.2,-12.0,70.9
29,20,6.3,283.2,-12.0,70.9
29,21,6.575,283.2,-12.0,70.9
29,22,7.05,283.2,-12.0,70.9
29,23,7.15,283.2,-12.0,70.9
29,24,8.25,283.2,-12.0,70.9
30,1,7.4,283.2,-12.0,71.4
30,2,6.2,283.2,-12.0,71.4
30,3,7.6,283.2,-12.0,71.4
30,4,4.4,283.2,-12.0,71.4
30,5,5.2,283.2,-12.0,71.4
30,6,5.6,283.2,-12.0,71.4
30,7,4.8,283.2,-12.0,71.4
30,8,3.6,283.2,-12.0,71.4
30,12,2.8,283.2,-12.0,71.4
30,13,5.55,283.2,-12.0,71.4
30,14,6.107,283.2,-12.0,71.4
30,15,6.713,283.2,-12.0,71.4
30,16,6.35,283.2,-12.0,71.4
30,17,6.2,283.2,-12.0,71.4
30,18,6.85,283.2,-12.0,71.4
30,19,7.35,283.2,-12.0,71.4
30,20,7.75,283.2,-12.0,71.4
30,21,8.15,283.2,-12.0,71.4
30,22,7.925,283.2,-12.0,71.4
30,23,7.15,283.2,-12.0,71.4
30,24,5.55,283.2,-12.0,71.4
31,1,5.9,283.2,-12.0,70.0
31,2,4.7,283.2,-12.0,70.0
31,3,4.7,283.2,-12.0,70.0
31,4,8.2,283.2,-12.0,70.0
31,5,6.6,283.2,-12.0,70.0
31,6,5.7,283.2,-12.0,70.0
31,7,4.1,283.2,-12.0,70.0
31,8,3.5,283.2,-12.0,70.0
31,11,2.4,283.2,-12.0,70.0
31,12,4.1,283.2,-12.0,70.0
31,13,5.607,283.2,-12.0,70.0
31,14,6.85,283.2,-12.0,70.0
31,15,7.15,283.2,-12.0,70.0
31,16,7.05,283.2,-12.0,70.0
31,17,7.2,283.2,-12.0,70.0
31,18,7.35,283.2,-12.0,70.0
31,19,7.95,283.2,-12.0,70.0
31,20,7.95,283.2,-12.0,70.0
31,21,7.45,283.2,-12.0,70.0
31,22,7.25,283.2,-12.0,70.0
31,23,7.95,283.2,-12.0,70.0
31,24,5.85,283.2,-12.0,70.0
32,1,4.6,283.2,-12.0,70.0
32,2,6.9,283.2,-12.0,70.0
32,3,6.8,283.2,-12.0,70.0
32,4,5.9,283.2,-12.0,70.0
32,5,5.7,283.2,-12.0,70.0
32,6,5.0,283.2,-12.0,70.0
32,7,4.9,283.2,-12.0,70.0
32,8,5.6,283.2,-12.0,70.0
32,9,3.9,283.2,-12.0,70.0
32,12,2.9,283.2,-12.0,70.0
32,13,5.801,283.2,-12.0,70.0
32,14,6.801,283.2,-12.0,70.0
32,15,7.407,283.2,-12.0,70.0
32,16,7.307,283.2,-12.0,70.0
32,17,7.35,283.2,-12.0,70.0
32,18,7.25,283.2,-12.0,70.0
32,19,7.35,283.2,-12.0,70.0
32,20,8.15,283.2,-12.0,70.0
32,21,9.325,283.2,-12.0,70.0
32,22,8.9,283.2,-12.0,70.0
32,23,8.95,283.2,-12.0,70.0
32,24,8.55,283.2,-12.0,70.0
33,1,7.3,283.2,-12.0,68.8
33,2,6.8,283.2,-12.0,68.8
33,3,6.2,283.2,-12.0,68.8
33,4,5.2,283.2,-12.0,68.8
33,5,7.1,283.2,-12.0,68.8
33,6,3.3,283.2,-12.0,68.8
33,7,6.2,283.2,-12.0,68.8
33,8,5.4,283.2,-12.0,68.8
